"latent_1" "latent_2" "latent_3" "latent_4" "latent_5" "late_lytic_1" "late_lytic_2" "late_lytic_3" "late_lytic_4" "late_lytic_5"
"ECE1" 137.707808370077 107.898854941257 123.335338910835 33.8310463558623 30.3799945436303 31.8127186315891 27.7587506785535 39.2051567637086 15.463586169844 22.629749692031
"HMGCL" 28.8093628640937 22.0128098709588 33.9337380615062 23.9793361935889 24.0448298046742 13.6971427441564 11.566146116064 23.0782128467221 9.55103851666837 8.12349988944703
"GALE" 12.2967254234688 18.0031905866311 15.2371424056248 12.9987842418884 11.7584497048806 3.53474651462101 2.77587506785535 8.89762423006153 4.0933022214293 1.16049998420672
"ID3" 31.8369477956241 36.4474392945383 33.7005164940732 40.9800356156314 27.8363299135949 3.09290320029338 0.462645844642559 12.512284073524 7.27698172698542 6.96299990524031
"CR2" 68.1679669739886 38.1715755867992 74.8641231460035 21.6190306338776 20.6852727461369 52.5793544049875 73.5606892981668 75.9078567127124 46.3907585095321 35.9754995104083
"CD46" 136.99821815175 138.893612971038 160.082117778196 176.374688132602 229.206740192153 92.7870960088015 113.810877782069 110.386150604201 156.455107130187 146.222998010047
"PRPF3" 52.3677581125645 53.7240868668493 43.3792115425441 56.1000162018343 57.208457339664 62.2999073201953 63.3824807160305 37.8149029777615 74.5890627016006 65.5682491076796
"APH1A" 79.7106345254482 90.2164338973721 85.9032773378337 110.865946652527 92.2903919550785 15.9063593157945 17.1178962517747 27.2489742045634 34.1108518452442 33.6544995419948
"P3H1" 19.3481599530613 17.401747693982 20.018184538002 25.5491104274317 21.0212284519906 6.18580640058677 5.55175013571071 6.39516741535672 15.463586169844 13.3457498183773
"SLC2A1" 66.8433985664441 51.5236078036103 49.9871559531467 58.1866631459269 47.6097228867002 22.5340090307089 11.1035002714214 11.4000810447663 27.7434928341319 19.7284997315142
"EBNA1BP2" 51.942003981568 75.2204577739867 52.319371627477 60.2391027630672 53.224982541684 16.3482026301222 21.2817088535577 30.8636340480259 25.469436044449 27.2717496288579
"CDC20" 50.3335994866925 78.6286341656652 61.0263101449769 73.7167895822883 58.8882358689326 5.30211977193151 5.55175013571071 14.45863937385 13.1895293801611 13.9259998104806
"IPO13" 21.9499907535952 19.4466535289891 16.3255097203123 21.3795793452112 16.4618295868328 3.97658982894864 5.55175013571071 8.06347195849326 4.54811357936589 5.22224992893023
"ATP6V0B" 25.8763899616737 33.8411867597253 23.0889351758702 35.3019614148128 31.0998996276026 32.2545619459167 26.3708131446258 18.3513499745019 27.7707815156081 20.3087497236176
"B4GALT2" 18.9224058220648 23.6968499703764 21.4175139426002 20.4901888444504 14.302114334916 10.1623962295354 11.566146116064 12.512284073524 10.4606612325415 6.96299990524031
"ERI3" 19.3954659676165 21.0905974355634 21.9616975999439 20.0797009210224 15.9818928641846 4.86027645760389 13.4167294946342 18.0732992173125 14.0991520960343 7.54324989734367
"AKR1A1" 62.4912452273692 74.0576681815316 69.3834163113272 63.557213477444 55.4806851381305 46.3935480044007 43.026063551758 58.3906590097788 43.6618903619125 38.2964994788217
"PRDX1" 210.268138795512 252.285245369896 224.887783423426 238.801349454271 226.577166888764 30.0453453742786 34.6984383481919 75.9078567127124 47.7551925833418 67.8892490760931
"PIK3R3" 88.1784111308222 54.2100527241098 62.5033800720527 129.098451918124 129.150972064627 152.877786757359 181.819816944526 145.420546010068 157.819541203996 153.76624790739
"BLZF1" 18.3547336474029 25.7016596125402 25.4988913726782 24.8687266943497 26.3485260733855 35.7893084605377 43.4887093964005 28.6392279905105 27.7434928341319 38.2964994788217
"CCDC181" 1.32456840754454 1.92461725647727 2.21560489061381 0.034207326952338 0 4.41843314327626 3.23852091249791 5.00491362940961 6.36735901111224 2.32099996841344
"SLC19A2" 20.5308103169404 18.123479165161 15.1205316219083 24.28720213616 24.8127285609113 11.9297694868459 8.32762520356606 7.50737044411441 10.005849874605 6.38274991313695
"NSUN4" 35.2429808435958 40.7653983018308 50.3369883042962 36.0545226077642 37.3870706942938 110.460828581907 95.7676898410097 103.434881674465 206.939167861148 178.136747575731
"TMED5" 54.3073047093261 65.4369867202272 62.4256395495751 95.5068568509276 115.424781796889 22.0921657163813 15.729958717847 19.741603760449 34.5656632031808 31.9137495656848
"DR1" 56.1049332624223 64.0921604122637 61.0263101449769 64.070323381729 71.0306349519318 15.9063593157945 19.4311254749875 30.3075325336471 21.3761338230197 27.8519996209613
"CNN3" 15.1696196874038 21.0505012427201 27.481274695859 5.47317231237408 6.33516473895608 3.53474651462101 6.47704182499582 15.0147408882288 5.00292493730248 2.32099996841344
"PRRC2C" 490.413410870891 399.919026456911 423.884863240885 494.35607935672 473.121621186583 596.92589922348 591.724035297833 543.311179548132 674.030432462025 667.281688418942
"ABCD3" 51.1851077486854 52.4458202390056 41.4356984806021 42.5881220556608 40.6506404083015 28.7198154312957 43.4887093964005 26.4148219329952 22.2857565388929 23.7902496762377
"VAMP4" 7.90010443071207 7.09702613325994 8.3182359051115 8.65445371894151 13.3422408896196 36.2311517748653 58.538578722623 36.4246491918144 60.0350992476297 65.5682491076796
"DPH5" 33.6818823632754 41.5797519784777 43.8456546774101 29.3840938520583 29.5161084428635 14.138986058484 24.9828756106982 25.5806696614269 18.1924543174636 17.4074997631008
"PTBP2" 18.2128156037374 18.8853068291832 16.8308231164172 17.6851880343587 27.2124121741522 32.2545619459167 29.6093340571238 22.8001620895327 43.6618903619125 45.259499384062
"TNFSF4" 105.539718472567 116.960594523837 90.1016542542407 8.20975846856111 8.83083569672665 18.1155758874327 18.9684796303449 17.7952484601231 7.73179308492201 5.22224992893023
"PRDX6" 73.1350985022806 87.3696042054994 73.4259234801664 75.5297779107622 67.7190715656593 10.604239543863 19.4311254749875 31.9758370767836 16.8280202436538 13.9259998104806
"DARS2" 54.5438347821019 80.6735400006723 74.0478476599879 57.1262360104044 54.8567673986878 14.5808293728117 23.5949380767705 38.6490552493298 18.1924543174636 24.3704996683411
"IRF6" 27.1063463401079 7.17721851894649 4.89765291609368 2.87341546399639 1.67977852926866 74.6715201213688 62.4571890267454 48.2223428193616 66.2933035328372 40.7393519455769
"UTP25" 27.0590403255527 26.3431986980326 19.9793142767631 23.6714702510179 24.3807855105279 23.4176956593642 7.40233351428094 10.5659287731981 16.8280202436538 13.3457498183773
"SYF2" 43.4340172638221 49.6791829328196 55.8176951389725 40.9803776889009 42.7143683156887 23.4176956593642 25.9081672999833 31.1416848052153 29.1079269079417 36.26562450646
"RSRP1" 78.5279841615691 58.475886680706 59.9764243889158 77.9927054513306 93.8756229499855 162.916466858882 116.336924093818 125.40089149243 129.375638878642 144.876818028367
"SLC35A3" 26.5013024139474 26.4502555329242 26.3711400348778 28.5638021517413 40.828696932404 21.1377841574336 23.035136604753 18.5348634742469 21.8627819760118 20.8715922159578
"RCOR3" 30.3231553298589 27.6262768690175 26.8593505160376 31.983850700436 38.2989504673254 19.8829491447432 49.9657512213963 32.5319385911625 40.0233994984198 31.3334995735814
"STMN1" 205.308103169404 279.189389805806 250.674314729271 191.184750336617 202.110472704882 32.2545619459167 43.026063551758 75.0737044411441 33.201229129371 51.0619993050956
"MTFR1L" 30.5123793880796 28.4895479009332 31.5237818646982 26.8527516575853 24.4139011443907 34.9056218318825 12.9540836499916 19.1855022460702 28.1983041920685 29.012499605168
"NEK2" 20.5308103169404 31.9566656960913 36.8101373931803 24.5608607517787 25.9165830230021 17.2318892587774 26.8334589892684 19.1855022460702 17.737642959527 25.5309996525478
"RPS6KA1" 77.8656999577969 99.5187506370122 89.6348224167622 79.7372791258998 72.2304767585522 32.2545619459167 36.5490217267621 41.429562821224 39.1137767825467 37.135999494615
"DHDDS" 29.3297290242005 26.5035834694057 22.5836217797653 36.1229372616689 31.6758236947804 56.1141009196085 40.7128343285452 48.1027809937701 66.8572696166786 48.1607493445788
"NENF" 9.13006080914629 16.680016222803 13.6823319560712 11.4594545290332 10.9425572763787 10.1623962295354 8.79027104820862 15.0147408882288 8.1866044428586 10.4444998578605
"NSL1" 29.471647067866 33.5605134098224 31.5626521259371 29.2814718712013 30.6199629049544 22.5340090307089 16.6552504071321 21.4099083035855 17.2828316015904 31.9137495656848
"ARID1A" 135.252626214664 92.2613397323792 88.1577524896863 163.169633709191 139.663985974236 795.759809104055 703.762979494921 508.554834899454 554.869856682639 479.866743469478
"CENPF" 262.784910853926 292.942383951049 257.08790783368 248.618852289592 289.305856412328 488.236862332027 599.126368812114 394.275973694601 536.677402365175 454.33574381693
"RPA2" 54.6384468112123 70.769780368383 62.192417982142 63.2493475348729 56.5845396002213 8.3950229722249 19.89377131963 33.6441416199201 32.2916064134978 27.2717496288579
"PPP1R8" 48.2994408608205 56.1346699805871 47.3439781889056 54.0817839116463 53.9448876256563 30.4871886886062 31.9225632803366 43.9320196359288 38.6589654246101 46.4199993682687
"STX12" 42.5754130996459 34.0015715310984 33.9726083227451 45.9746474239422 54.2328496592452 14.5808293728117 21.7443546982003 19.4635530032596 28.1983041920685 16.8272497709974
"OSBPL9" 121.245315304881 122.894831064642 127.779375878272 168.231633951598 180.937104311812 43.5613323595607 43.0908339700079 70.3468415689239 61.9271144966459 61.0016816698262
"TXNDC12" 26.6914725924591 32.1888226526539 36.654656348225 38.6884867830942 43.4222749815948 18.8004330246405 27.9391825579641 10.3629517204498 22.9452330079009 11.1814173478317
"ESYT2" 49.1036431082583 62.3094836784516 55.934305922689 77.0691076236175 76.4059262455915 66.7183404634715 62.4571890267454 43.3759181215499 75.0438740595372 70.2102490445065
"POLR1G" 7.6162683433811 10.1443367893489 5.98602023078117 10.0203522841484 9.69472179749339 9.72055291520778 12.4914378053491 6.95126892973557 20.0116997492099 9.28399987365375
"MESD" 43.8526754926353 43.7449463920146 38.5204288876892 49.0190995227003 49.241507743704 20.3247924590708 26.3708131446258 13.3464363450923 14.5539634539708 17.9877497552041
"RCN2" 21.5242366225988 23.7369461632197 23.5553783107363 15.4617117824568 19.0962022574487 25.6269122310023 20.3564171642726 17.2391469457442 17.2828316015904 19.7284997315142
"CTSD" 41.2735515790879 27.7561885338297 25.2306865701302 41.2311173954615 33.1737062061654 50.8826760779694 41.5733555995803 26.3953583799919 25.9924691060761 22.3338221960583
"STAG1" 58.3283159465149 57.1771709945123 48.1602536749212 58.597151069355 58.4082991462844 65.8346538348163 90.6785855499415 50.0491362940961 71.8601945539811 70.2102490445065
"STK11" 42.7646371578666 38.2517679724858 34.1280893677004 37.8333036092858 30.6679565772192 161.714653043911 120.750565451708 83.4152271568268 126.437557506372 147.963747986357
"KMT2A" 328.877562969379 195.550736344373 197.363751440204 230.982238659506 234.690977121854 537.785171600727 338.198738892157 298.145485411502 440.580310546753 355.594602660702
"IFT46" 8.3731645762637 11.0665492247443 12.7105754251003 10.4674420474154 9.50802641238324 9.27870960088015 9.25291689285118 8.6195734728721 15.0087748119074 6.38274991313695
"KPTN" 3.97370522263362 2.80673349902935 2.06012384565845 4.34433052294692 3.8394937811855 6.18580640058677 3.70116675714047 4.72686287222019 2.27405678968294 1.16049998420672
"RPS25" 469.792719126296 700.438387969555 699.946900395692 613.288113704609 608.353871463886 411.174969880146 516.104571991006 1124.05911304425 629.02230048062 670.478865875432
"KIF14" 48.2994408608205 60.7457321575639 56.7505814087046 47.6850137715591 62.8237169946478 125.925344583373 137.868461703483 129.293602093082 124.163500716689 107.926498531225
"DDX59" 20.43619828783 24.5388700200852 28.9583446229349 23.6714702510179 24.3327918382631 22.9758523450366 22.6696463874854 20.0196545176384 17.2828316015904 37.135999494615
"CAMSAP2" 62.2599188161944 38.4522489367021 35.2164566823879 14.7091505895053 17.3257156875996 82.1828564649385 80.9630228124478 40.3173597924663 45.9359471515955 30.753249581478
"ATF6" 89.0190390094674 91.6975872610027 92.3160930370173 111.310641902908 115.565403256625 102.065805609682 81.4256686570903 76.4333726438004 111.428782694464 106.185748554915
"MREG" 82.6909134424234 55.8527937448988 40.2307203821981 42.2460487861374 46.4578747523446 30.0453453742786 25.9081672999833 20.0196545176384 16.8280202436538 15.6667497867907
"FASTKD2" 49.6713152829202 68.4442011834729 50.7420164264049 45.8720254430852 53.4649509030081 15.9063593157945 25.4455214553407 17.5171977029336 28.6531155500051 23.2099996841344
"CREB1" 64.5727098677963 62.3094836784516 52.0084095375663 58.3576997806886 74.5341730272635 47.277234633056 64.3077724053157 53.1076946231797 55.0321743103273 58.0249992103359
"KLF7" 7.09590218327432 6.33519846923768 8.94016008493292 12.2807724491589 16.8937726372162 55.2304142909533 55.9801472017496 41.1515120640346 52.7581175206443 34.8149995262016
"B4GALT6" 79.5687164817827 57.5380367301017 59.5881104791398 46.9324525786077 56.8725016338102 34.4637785175548 27.7587506785535 23.3562636039115 19.5568883912733 21.4692497078243
"C1orf54" 2.17607666953746 2.24538679922348 3.65380455645084 0.684146539046759 0.527930394913006 4.41843314327626 4.16381260178303 2.5024568147048 0.909622715873178 0.580249992103359
"IRAG2" 140.12041511239 210.384723848672 266.144678702329 167.034377508266 168.841739027632 70.2530869780926 103.632669199933 87.5859885146681 72.7698172698542 81.8152488865737
"SPCS2" 78.1604164284755 83.1731366625221 74.6977584279012 144.683994224148 134.328049491833 24.7432256023471 13.3889707439557 19.8027749270307 25.0146246865124 32.5462220570774
"USP35" 10.501935231246 13.4723207953409 12.6328349026226 6.97829469827695 7.24704451198763 14.5808293728117 9.71556273749373 16.4049946741759 15.463586169844 13.9259998104806
"FILIP1" 14.3337224102141 10.6655872963115 15.3148829281025 38.6200721291896 41.6105138535979 50.811981147677 53.6669179785368 46.9905779650124 53.2129288785809 49.9014993208889
"CASP8AP2" 31.6004177228483 39.3343651792542 30.9407279461157 32.5311679316734 46.2659000632853 183.806818760292 188.296858769521 82.0249733708797 168.735013794474 117.790748396982
"HMGN3" 109.32419963698 101.363175507803 86.8750338688046 71.8011792729574 75.4940464725599 11.9297694868459 14.8046670285619 20.2977052748279 15.0087748119074 21.4692497078243
"UBE3D" 3.40603304797167 4.29029263423058 3.92589638512272 4.82323310027965 5.32729762139488 7.06949302924202 6.93968766963838 4.44881211503076 2.72886814761953 4.64199993682687
"CNR1" 23.6530072775811 13.2317436382812 16.8308231164172 7.388782621705 9.16679140258038 20.7666357733984 12.0287919607065 13.3464363450923 13.1895293801611 17.4074997631008
"ANKRD13C" 33.256128232279 31.475511381972 30.5131550724884 27.0579956192993 28.0283046026542 43.742488118435 47.189876153541 34.200243134299 42.2974562881028 38.8767494709251
"PHF3" 118.454260446126 139.294173937542 144.053188151136 114.936618559856 139.757573635152 258.920182195989 235.486734923062 200.752646690763 306.997666607198 254.729746533375
"PLAGL1" 7.94741044526724 16.9606895727059 21.7673462937497 6.22573350532551 8.11093061275437 7.51133634356965 6.01439598035326 9.17567498725095 8.1866044428586 8.12349988944703
"FBXO30" 24.5991275686843 24.3383890558688 22.7779730859595 23.2951896545422 28.5082413253023 51.2538244620046 45.3392927749708 28.9172787477 57.7610424579468 45.259499384062
"TNFAIP3" 412.93420105201 339.574657189708 443.431940212673 403.304384768065 401.088878357762 183.364975445965 134.167294946342 186.850108831292 181.924543174636 194.963997346729
"AKAP7" 5.06174355740235 3.96952309148437 4.78104213237717 0.376280596475718 0.815892428501919 4.86027645760389 5.55175013571071 5.56101514378845 4.54811357936589 6.38274991313695
"MYB" 17.9762855309616 24.0577157059659 21.5341247263167 11.8015277985566 12.5714625130466 7.95317965789727 14.3420211839193 11.1220302875769 8.1866044428586 10.4444998578605
"ALDH8A1" 1.22995637843422 0.400961928432765 0.777405224776775 1.09463446247482 1.05586078982601 22.9758523450366 34.2357925035493 30.3075325336471 25.469436044449 19.1482497394109
"SGK1" 1.3718744220997 0.6816352783357 0.583053918582581 5.06268438894602 6.52713942801535 108.251612010268 92.9918147731543 57.5565067382105 139.172275528596 145.06249802584
"RNF146" 17.3613073417445 18.564537286437 21.6118652487944 19.2245177472139 24.5247665273224 13.6971427441564 13.4167294946342 14.7366901310394 7.27698172698542 13.9259998104806
"PMFBP1" 1.41918043665486 0.922212435395359 1.204978098404 2.90762279094873 4.17544948703923 28.2779721169681 30.9972715910514 25.8587204186163 40.4782108563564 38.2964994788217
"FBXL5" 47.1167904969415 49.8395677041927 51.0362643039829 38.6542794561419 45.6866164390489 30.0453453742786 31.9225632803366 34.7563446486778 22.2857565388929 22.0494996999277
"MED28" 103.600171875805 90.6574920186481 100.246792437578 97.3540525063539 100.834705428384 230.642210079021 189.222150458807 164.049946741759 229.679735757977 208.889997157209
"SLC16A7" 3.68986913530265 13.1515512525947 10.1062679220981 9.88420712287806 16.4618295868328 19.4411058304156 21.7443546982003 5.56101514378845 14.5539634539708 9.28399987365375
"RXYLT1" 21.1930945207126 24.0176195131226 19.0075577457922 21.0717134026402 21.8371208804925 5.30211977193151 4.62645844642559 8.34152271568268 10.4606612325415 8.12349988944703
"ZNF430" 18.0997542289506 20.449058350071 18.6577253946426 17.5483587265494 22.2690639308759 66.2764971491439 57.3680847356773 54.7759991663163 104.160897194638 114.309248444362
"VAMP8" 40.6831725174394 49.6791829328196 47.1107566214726 46.2825133665133 39.0668492235625 4.86027645760389 4.16381260178303 19.1855022460702 12.2799066642879 10.4444998578605
"DCLRE1B" 12.536093857118 14.6752065806392 11.7388188941293 14.0270564900757 11.7584497048806 55.2304142909533 37.9369592606898 40.3173597924663 32.7464177714344 50.4817493129923
"MYL12B" 194.522331850827 276.142480111645 301.361135384717 186.190480601576 189.287043412445 19.8829491447432 37.0116675714047 101.488526374139 48.664815299215 64.4077491234729
"FOXO3" 4.26416415200231 1.99638944166674 2.98096033440654 3.93418467278839 4.4230968359257 23.5369933542326 21.9062807438252 20.1586798962331 29.8265288534815 20.6452947190375
"RPN2" 120.062664941001 123.656658728665 113.656643862365 225.768357885431 187.319302849588 25.6269122310023 27.7587506785535 30.0294817764577 68.6765150484249 48.1607493445788
"TGIF2" 45.0760090290318 53.6254502324548 53.9760221614763 53.6483770791602 47.0707539471663 25.6269122310023 25.4455214553407 36.6331872597064 38.9409484665307 48.9789018334446
"OLFM3" 1.56109848032035 0.200480964216382 0.0388702612388388 0 0 7.06949302924202 3.70116675714047 3.05855832908365 5.45773629523907 8.70374988155039
"PKD2" 24.0314553940224 19.5669421075189 12.8271862088168 16.6931755527409 19.2934562504571 38.4403683465035 33.3105008142642 30.3075325336471 32.2916064134978 24.3704996683411
"CCNI" 134.632917423991 146.832258192078 183.584243831035 166.112147973631 169.609637783869 32.6964052602443 26.8334589892684 77.0200597414701 61.3995333214395 40.0372494551318
"MFSD1" 26.5859801800011 25.3006976841075 21.4175139426002 34.104704971481 35.6592984927603 24.3013822880194 42.5634177071154 13.9025378594711 32.7464177714344 40.6174994472352
"RAB3GAP2" 103.254837969552 102.108563732759 104.278027230658 123.694378406193 145.734705579013 50.3701378333494 72.6215182335424 68.400486268598 73.4429380796004 66.9608490887277
"EEF2KMT" 8.28990599064661 13.0368761410629 7.40633957644834 8.70576470937002 8.92682304125629 1.32552994298288 0 3.89271060065192 1.81924543174636 0.580249992103359
"UBN1" 56.5779934079739 45.9903331912381 42.3297144890954 65.6438604215366 54.28084333151 310.615849972321 270.185173271254 252.748138285185 282.437853278622 226.29749692031
"KLF12" 39.2639920807846 48.6767781117376 41.5134390030798 36.7044618198587 42.5703872988942 77.3225800073346 66.1583557838859 50.8832885656644 45.9359471515955 29.5927495972713
"UCHL3" 22.9022608265906 22.0633310739413 18.8505218903872 25.5060091954718 27.1740172363404 1.32552994298288 3.07196840842659 9.37309102485544 2.89260023647671 5.80249992103359
"HS1BP3" 7.04859616871916 9.18202816111031 9.98965713838156 9.64646620055931 9.40675976390448 35.7893084605377 25.9081672999833 35.3124461630567 33.6560404873076 16.8272497709974
"LDAH" 48.9617250645928 56.8964976446093 47.3051079276668 47.9244650602255 49.1935140714392 40.207741603814 50.4283970660389 48.9369332653384 34.5656632031808 36.5557495025116
"WDR35" 26.538674165446 23.9374271274361 23.866340400647 16.3853096101699 20.5892854016072 19.8829491447432 34.6984383481919 14.1805886166606 25.0146246865124 16.8272497709974
"CCND2" 834.968187063851 654.455272093028 692.047297204123 830.210456840165 826.252342597003 403.208534922819 292.85481965874 480.838735422812 512.176714513131 495.957075750504
"ELL2" 137.328414133345 176.743216129306 150.116560201783 260.521633775928 286.5207836108 74.1987477750383 61.5318973374603 93.9811559300249 96.4200078825569 89.3584987839173
"DNAH7" 0.89881427654808 0.641539085492424 2.37108593556916 0.034207326952338 0.0959873445296375 40.207741603814 37.4743134160473 23.3562636039115 20.0116997492099 10.4444998578605
"CYP20A1" 26.7752042382218 20.669587410709 16.9474339001337 20.1481155749271 20.3493170402832 19.8829491447432 19.4311254749875 14.7366901310394 15.0087748119074 14.506249802584
"NDUFB3" 50.947158495473 76.0223816308522 53.4854794646421 47.9586723871778 51.6891850292098 31.8127186315891 56.9054388910347 50.3271870512855 25.0146246865124 34.2347495340982
"GTF3C3" 76.7776616230281 88.0111432909919 79.1009816210369 61.2653225716373 64.4075081793868 26.9524421739852 36.5490217267621 31.9758370767836 26.3790587603222 35.3952495183049
"SATB2" 3.45333906252683 1.56375152088778 0.894016008493292 0.102621980857014 0.287962033588913 40.207741603814 24.5202297660556 23.9123651182903 33.6560404873076 24.9507496604445
"UBE2B" 24.8356576414601 24.939831948518 27.6756260020532 23.9109215396842 28.9401843756857 9.27870960088015 11.566146116064 12.7903348307134 13.6443407380977 9.28399987365375
"GDA" 6.90667812505367 11.5477035388636 19.0075577457922 1.26567109723651 1.58379118473902 26.5105988596576 42.5634177071154 23.0782128467221 10.9154725904781 10.4444998578605
"KLF9" 9.93426305658405 11.4675111531771 17.0640446838502 7.08091667913396 7.96694959595991 23.4176956593642 23.5949380767705 19.741603760449 5.45773629523907 19.1482497394109
"TJP2" 279.342015948232 161.95974982799 199.793142767631 89.4179526534115 88.4043443117962 98.5310590950606 93.9171064624394 116.508828277512 45.0263244357223 31.3334995735814
"ITGB1BP1" 22.8961110446985 23.0152146920407 18.2301525210154 26.7066863714988 25.0694947075281 15.4645160014669 8.32762520356606 11.4000810447663 12.7347180222245 10.4444998578605
"CPSF3" 89.4556735238116 86.8082575056936 80.7724028543069 72.2116671963855 68.5349639941612 18.1155758874327 15.2673128732044 34.200243134299 31.8367950555612 38.2964994788217
"PIGZ" 2.45991275686843 2.44586776343986 2.409956196808 3.21548873351977 2.78363299135949 1.7673732573105 1.38793753392768 0.556101514378845 0 2.32099996841344
"SENP5" 66.7487865373338 59.2220768295194 62.5721804344455 69.8800957913141 75.5420401448247 315.034283115597 287.303069523029 200.474595933574 287.440778215924 262.272996430718
"CCDC92" 11.4007495077941 9.26181958486843 9.56208426475434 8.44920975722748 7.9189559236951 9.72055291520778 4.62645844642559 9.73177650162979 5.91254765317566 11.0247498499638
"C1orf198" 6.00786384850559 4.97192791256628 6.25811205945304 2.87341546399639 2.49567095777058 22.9758523450366 12.9540836499916 9.45372574444037 11.3702839484147 8.70374988155039
"HEATR1" 109.134975578759 119.56684705865 95.4264913413492 125.263468493497 134.094320307904 64.9509672061611 68.0089391624561 47.2686287222019 67.3120809746152 51.642249297199
"PTBP3" 232.367143494956 299.799233889178 258.911311788394 148.93870155048 169.273682078016 199.713178076087 259.544318844475 201.586798962331 113.962081958171 101.543748618088
"RAD23B" 273.674282344378 388.732589615565 352.546272789245 162.074315100177 161.860579459992 78.6481099503175 82.813606191018 167.386555828032 55.4869856682638 52.8027492814057
"FKBP15" 97.1192478817478 103.087311800064 103.822467768938 78.8820959520914 74.5341730272635 31.8127186315891 30.0719799017663 41.1515120640346 35.0204745611173 24.9507496604445
"CTNNAL1" 57.1456655826358 90.2164338973721 85.9032773378337 49.5322094269854 48.4256153152021 14.5808293728117 29.1466882124812 26.970923447374 12.2799066642879 15.0864997946873
"ABITRAM" 20.9092584333817 24.1780042844957 21.3397734201225 10.8095153169388 12.3343737720584 97.6473724664054 111.035002714214 68.400486268598 35.9300972769905 38.8767494709251
"DYNC2I2" 51.9893099961232 57.6182291157883 48.4323455035931 35.6782420112885 26.2525387288559 21.2084790877261 20.3564171642726 30.8636340480259 7.73179308492201 6.96299990524031
"SET" 977.331380326302 1145.22024267495 1104.88017906697 552.047078335107 574.394988779468 234.168119727355 254.015701000997 441.808750636133 145.084823181772 177.254767587734
"PTPA" 137.660502355522 142.734828245424 119.603793831907 79.4294131833288 61.8158498770866 93.2289393231291 90.215939705299 82.6172214836932 51.8484948047711 51.0619993050956
"GLE1" 135.72095575876 135.245260384228 137.406373479295 81.379230819612 76.5019135901211 148.90119692841 120.750565451708 115.947165747989 75.9534967754104 76.0127489655401
"RAB14" 176.167598203424 158.500250309472 134.996417282487 65.5754457676319 76.2139515565322 29.603502059951 31.9225632803366 54.4979484091268 23.6501906127026 19.1482497394109
"CNTRL" 226.926951821113 252.124860598522 244.144110841146 143.260285276391 153.195801869301 415.332715467969 445.065302546142 409.012663825641 187.837090827811 182.778747512558
"TRIM32" 61.9708790672624 50.3608182111552 49.4818425570417 24.0477508474936 22.6050196367296 84.8339163509042 35.623730037477 45.3222734218759 17.2828316015904 19.1482497394109
"FBXW2" 184.635374808798 154.971785339264 135.462860417353 99.0986261809231 101.2652086686 92.7870960088015 84.2015437249457 99.2641203166239 54.1225515944541 51.0619993050956
"PHF19" 85.8604164176193 106.09452626331 105.377278218492 67.1831901343918 58.1203371126955 55.6722576052809 67.5462933178136 67.0102324826509 41.3878335722296 37.7162494867184
"NEK6" 270.259261153641 236.333776971055 280.533672007722 119.178327101946 115.23280710783 118.855851554131 69.8595225410264 151.537662668235 56.8514197420736 49.9014993208889
"BSPRY" 2.1287706549823 7.89894999012547 12.8660564700556 6.46518479399188 7.24704451198763 0.883686628655252 2.77587506785535 8.34152271568268 6.82217036904883 2.32099996841344
"PPP6C" 131.132272346909 158.700731273688 152.364427409225 73.6483749283837 77.1258313295637 32.6964052602443 46.7272303088984 55.3321006806951 24.1050019706392 18.5679997473075
"NDUFA8" 55.3007310149845 77.2252674161505 69.8887297074321 31.4023261422463 27.6443552245356 10.604239543863 16.1926045624896 31.6977863195942 9.09622715873178 6.38274991313695
"HDHD3" 12.6307058862283 19.0877926030418 18.07467147606 10.8779299708435 7.63099389010618 19.4411058304156 6.47704182499582 16.4049946741759 8.64141580079519 6.38274991313695
"RBM18" 47.1640965114966 51.5236078036103 50.2592477818185 22.4057991537814 23.2289373761723 15.9063593157945 17.1178962517747 23.0782128467221 6.82217036904883 8.70374988155039
"HSDL2" 101.566013249933 77.8267103087996 77.390690126528 47.9928797141302 56.4405585834269 60.0906907485572 60.1439598035326 48.658882508149 29.5627382658783 33.6544995419948
"MAPKAP1" 282.98457906898 341.900236374618 281.265210324237 137.581869002303 124.063642804556 72.0204602354031 92.9918147731543 152.649865696993 45.0263244357223 44.0989993998553
"NR4A3" 6.48092399405721 13.1114550597514 16.5976015489842 6.3967701400872 6.47914575575053 14.5808293728117 21.7443546982003 14.1805886166606 5.00292493730248 6.38274991313695
"INVS" 52.6042881853403 53.3279364815577 50.375858565535 28.1868374087265 30.6679565772192 57.4396308625914 80.9630228124478 53.941846894748 31.3819836976246 22.0494996999277
"GALNT12" 1.46648645121003 1.00240482108191 0.93288626973213 0.068414653904676 0.0959873445296375 3.09290320029338 3.70116675714047 6.67321817254614 4.0933022214293 3.48149995262016
"DENND1A" 174.748417766769 128.770527163896 165.70392366117 52.9187347952669 47.1777798363168 112.670045153545 133.704649101699 105.659287731981 53.6677402365175 51.0619993050956
"ALG2" 59.3690482667285 65.83794864866 65.340909142488 40.1936091689971 43.434273399661 72.0204602354031 47.6525219981836 69.5126892973557 55.4869856682638 53.9632492656124
"KDSR" 33.5399643196099 29.1098360042187 28.5696420105465 29.760374448534 34.699425047464 25.6269122310023 30.5346257464089 16.9610961885548 32.2916064134978 33.0742495498915
